time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755748916.0999484,-0.8361161514687155,-2.403306510281202,-1.6470575,0.0011080982118406375,0.0026286481100284615,-0.018504513,-0.36075914,-1.2457389,-0.8361286,-2.403319,-1.6471026,-0.0031433117,-0.04111342,0.027488936
1755748916.109212,-0.8361140220775797,-2.4033220215333384,-1.6469667,0.000214468200910479,-0.00156226363656562,0.009148977,-0.36247158,-1.0131569,-0.8387065,-2.4444702,-1.6196136,-0.002012102,-0.041184284,0.027488936
1755748916.1604598,-0.8361179871564967,-2.40331687973494,-1.6471213,0.0007705474117036071,-0.0006849266618741221,-0.00343041,-0.36314744,-0.86501557,-0.84015226,-2.485677,-1.5921247,-0.0008793717,-0.041224025,0.027488936
1755748916.2096589,-0.8361513897930528,-2.403312538220894,-1.6472445,-0.0026181069955176404,0.0037626308311038523,-0.011188271,-0.3498832,-0.5706707,-0.84046507,-2.526908,-1.5646358,0.00025402292,-0.041232623,0.027488936
1755748916.2600243,-0.8362132424973402,-2.4025849531165546,-1.6488854,-0.01160350763406309,0.04311712348484277,-0.14088339,-0.25074306,-0.04693646,-0.8396443,-2.568132,-1.5371468,0.0013872256,-0.041210067,0.027488936
1755748916.309945,-0.8364953193516326,-2.3970981527597433,-1.6485895,0.012046082926923277,0.1302316698576068,0.05559769,-0.03460771,0.5426867,-0.83769083,-2.6093178,-1.5096579,0.0025193803,-0.041156366,0.027488936
1755748916.359796,-0.8357426236095432,-2.3900472924622926,-1.6468972,0.02011548881850625,0.20234959527062954,0.0033129156,0.18373467,1.3414394,-0.8346062,-2.6504343,-1.4821689,0.0036496308,-0.04107157,0.027488936
1755748916.409388,-0.8346701074620693,-2.3780056198002137,-1.6392046,0.018270165632369464,0.2651292282218862,0.20673066,0.29058746,1.748438,-0.8303925,-2.6914506,-1.45468,0.004777124,-0.04095574,0.027488936
1755748916.4601383,-0.8335292017968635,-2.363533527907446,-1.6322212,0.024159316233413226,0.30057230926887785,0.15244162,0.31940767,1.9617611,-0.8250531,-2.7323356,-1.427191,0.0059010074,-0.04080897,0.027488936
1755748916.509653,-0.8315464848395635,-2.3500907625121776,-1.6231636,0.04715814235115309,0.24666856319511904,0.29828653,0.31008485,2.0382686,-0.81859195,-2.7730582,-1.3997021,0.0070204325,-0.040631358,0.027488936
1755748916.5599961,-0.8305581908570191,-2.3398714435889194,-1.6139485,0.007007144236712358,0.17967175781989622,0.19461998,0.23193876,2.1598232,-0.81101394,-2.8135881,-1.3722131,0.008134553,-0.040423047,0.027488936
1755748916.6098866,-0.8309474007173278,-2.3335522691889796,-1.6135919,-0.00560509871871912,0.08089811647140904,0.020554595,0.14486127,2.1980455,-0.802325,-2.8538938,-1.3447244,0.009242517,-0.040184196,0.027488936
1755748916.6595562,-0.8311666553760181,-2.3315715553396443,-1.6109535,0.008482833883633939,-0.048241801283375914,0.03567196,0.03725796,2.2019646,-0.79253125,-2.8939464,-1.3172352,0.010343517,-0.039914977,0.027488936
1755748916.7095091,-0.8306651079903218,-2.3420475979493993,-1.6064298,0.01485756634970191,-0.2725437707447753,0.060065776,-0.062330917,2.1430182,-0.7816405,-2.933714,-1.2897465,0.011436682,-0.0396156,0.027488936
1755748916.7593882,-0.8293368725554721,-2.357536848441225,-1.595272,0.035631956377881635,-0.45211720766438257,0.4062018,-0.08483798,2.046815,-0.76966083,-2.9731672,-1.2622576,0.012521215,-0.039286293,0.027488936
1755748916.8094683,-0.8257904901927131,-2.391949758986789,-1.5830185,0.07403325144333624,-0.6621119859330689,0.15612254,-0.07213037,2.0310075,-0.75660133,-3.0122764,-1.2347686,0.013596288,-0.038927298,0.027488936
1755748916.8593528,-0.8226566402182507,-2.422015573455913,-1.5754029,0.06522215496545382,-0.8017289912601957,0.14968145,-0.06322313,1.9424537,-0.7424717,-3.051012,-1.2072797,0.014661088,-0.03853889,0.027488936
1755748916.9094315,-0.819016405436574,-2.466320886934415,-1.564718,0.08687363268307363,-0.9453523823253815,0.26263997,-0.037539598,1.7782953,-0.7272829,-3.0893445,-1.1797907,0.015714807,-0.038121365,0.027488936
1755748916.959604,-0.8126915692273263,-2.527024321972384,-1.5495168,0.1082235756459238,-1.080914733660135,0.2670621,-0.021045642,1.5901138,-0.7110461,-3.1272452,-1.1523018,0.016756656,-0.037675034,0.027488936
1755748917.009631,-0.806146779338445,-2.582846389527838,-1.5367103,0.13934142430061533,-1.1610029307583056,0.19708188,0.016963981,1.4066542,-0.69377375,-3.1646852,-1.1248128,0.017785842,-0.03720024,0.027488936
1755748917.0593445,-0.798806806749084,-2.6410538702968167,-1.5195459,0.15224297486674587,-1.1578148188636572,0.33089086,0.03953764,1.273947,-0.6754788,-3.2016363,-1.0973239,0.018801589,-0.036697328,0.027488936
1755748917.1094148,-0.7898213522195044,-2.70068125247504,-1.5034736,0.18289728524687116,-1.1837961869061921,0.29574817,0.057149906,1.1624513,-0.65617526,-3.2380707,-1.069835,0.019803131,-0.036166694,0.027488936
1755748917.159836,-0.7822162335869289,-2.748315839833724,-1.4880395,0.18526005939104195,-1.192529217041797,0.50109303,0.10866914,0.99018383,-0.6358776,-3.2739606,-1.042346,0.020789707,-0.03560873,0.027488936
1755748917.2095032,-0.7702901972751092,-2.818637872877905,-1.4667249,0.21929529038218945,-1.1659427106990223,0.33867663,0.12616977,0.8216259,-0.61460114,-3.3092792,-1.014857,0.021760577,-0.035023864,0.027488936
1755748917.259757,-0.7589665636084807,-2.8754631143519025,-1.4500936,0.23800153197181678,-1.1280237103467847,0.29552954,0.13974543,0.7589208,-0.5923618,-3.3439996,-0.9873681,0.022715002,-0.034412533,0.027488936
1755748917.3102121,-0.7495192099597686,-2.9198835563743923,-1.437032,0.23909718822072384,-1.0892428248301194,0.3741977,0.18136783,0.6389627,-0.5691767,-3.3780956,-0.95987916,0.023652267,-0.0337752,0.027488936
1755748917.3613863,-0.7335399891734856,-2.983386494067722,-1.4168512,0.27133321470087773,-1.0168129683096423,0.38066277,0.16886453,0.60636413,-0.54506326,-3.4115415,-0.9323902,0.024571659,-0.033112347,0.027488936
1755748917.409687,-0.7209362188687753,-3.030908211156232,-1.4001675,0.2553377698684083,-0.8982919126651739,0.39632246,0.20074803,0.6448864,-0.5200397,-3.444312,-0.9049012,0.025472486,-0.032424472,0.027488936
1755748917.4594796,-0.7080931074819075,-3.0724257964294073,-1.3814113,0.23915081164415758,-0.7765011043587593,0.3479266,0.21393012,0.6642006,-0.49412465,-3.4763823,-0.87741226,0.026354063,-0.031712096,0.027488936
1755748917.5095394,-0.6967427224463035,-3.1079618719945015,-1.3618494,0.22709976063477377,-0.6572998532181971,0.48217416,0.2090896,0.8211369,-0.4673381,-3.507728,-0.8499233,0.02721573,-0.03097576,0.027488936
1755748917.5593915,-0.6861607689083354,-3.138395333389914,-1.3447804,0.20898922827173363,-0.5744332641930214,0.3429922,0.23264967,1.0221928,-0.43970037,-3.5383258,-0.82243466,0.028056825,-0.030216029,0.027488936
1755748917.609375,-0.6758960717336686,-3.164812039727201,-1.3281231,0.20752720478661854,-0.5024707698164159,0.3336127,0.23732616,1.1118858,-0.41123152,-3.5681527,-0.7949454,0.028876733,-0.029433452,0.027488936
1755748917.6594589,-0.6657209705968608,-3.189109866691576,-1.3109411,0.17988002670547262,-0.49201556495928933,0.14749481,0.2044241,1.2270061,-0.3819542,-3.5971851,-0.7674567,0.02967481,-0.028628647,0.027488936
1755748917.7099335,-0.6555944284841277,-3.212137997308594,-1.2923595,0.20868237710504728,-0.44226440368313824,0.3532083,0.23695283,1.3497353,-0.35188937,-3.6254027,-0.7399676,0.030450476,-0.0278022,0.027488936
1755748917.7598252,-0.644730607899783,-3.23451930251668,-1.2735009,0.22548186151193322,-0.46367790891143656,0.29073182,0.21985725,1.3882489,-0.3210609,-3.6527827,-0.7124788,0.031203123,-0.026954757,0.027488936
1755748917.8094492,-0.6350059446810822,-3.253186798491945,-1.2556585,0.25223708922902954,-0.48330365065612557,0.3817964,0.20585446,1.4831535,-0.28949118,-3.679305,-0.68498987,0.031932198,-0.02608694,0.027488936
1755748917.8595538,-0.6220582706687796,-3.278638445172179,-1.2348393,0.2682325471350698,-0.525763749585187,0.48021594,0.25347257,1.5756761,-0.25720453,-3.70495,-0.6575009,0.03263715,-0.025199413,0.027488936
1755748917.90948,-0.602880433685001,-3.3127792747397855,-1.2075402,0.3526639329794798,-0.5913092279655789,0.42467263,0.25751644,1.5857291,-0.2242248,-3.729698,-0.63001174,0.03331744,-0.024292836,0.027488936
1755748917.9593904,-0.584066885153349,-3.3435202971853784,-1.179805,0.3801653740689255,-0.6461270442469295,0.5655736,0.26640886,1.5853207,-0.19057798,-3.7535295,-0.602523,0.03397255,-0.02336792,0.027488936
1755748918.01003,-0.567372360874384,-3.3704950947153582,-1.155509,0.42554034082493747,-0.6676902441269226,0.5639527,0.29094502,1.6622638,-0.15628856,-3.7764277,-0.5750341,0.034601994,-0.02242534,0.027488936
1755748918.0599408,-0.5395171354961783,-3.4123958087028665,-1.1180784,0.47481868931174626,-0.7069808583657816,0.55471814,0.30210885,1.6974019,-0.12138265,-3.7983747,-0.5475451,0.035205293,-0.021465814,0.027488936
1755748918.109764,-0.5126911396836422,-3.448181645512035,-1.081469,0.5685161966349246,-0.7067438323703724,0.7143302,0.263968,1.5623242,-0.08588678,-3.819354,-0.5200562,0.03578199,-0.02049007,0.027488936
1755748918.1594748,-0.48224835788700054,-3.4832791213490006,-1.0332336,0.6251101240422574,-0.7043539720898185,0.8810601,0.22035567,1.624819,-0.049827695,-3.8393497,-0.49256724,0.03633165,-0.019498844,0.027488936
1755748918.209544,-0.450367022109769,-3.5184758970085857,-0.9822325,0.6389789263897317,-0.716027756453229,0.8230532,0.20575537,1.560136,-0.013232589,-3.858347,-0.4650783,0.03685386,-0.018492885,0.027488936
