time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755748838.621033,1.4568394439261165,-0.9258941040750739,2.5486166,-0.0006473464208876985,-0.0008102474201917001,-0.042155296,-0.36176565,1.5990598,1.4568243,-0.92588115,2.5487752,-0.034197744,0.023037102,0.027488936
1755748838.6314254,1.4568393712227072,-0.9258722942512791,2.5488122,-0.00014825779526630192,0.0017878008707710967,0.015402788,-0.23121576,0.61200994,1.4223143,-0.903317,2.5762644,-0.034818012,0.022088459,0.027488936
1755748838.6806855,1.456852492423325,-0.9259327457413928,2.5487592,0.00017832629594590962,-0.0026135019193945816,-0.011404735,-0.245134,-0.041641988,1.387197,-0.8817098,2.603753,-0.03541197,0.021123122,0.027488936
1755748838.7300503,1.457095714638646,-0.925659999144946,2.5465834,0.005580890496774836,0.030953435650436005,-0.031811405,-0.30025843,-0.48365402,1.3514993,-0.861076,2.631242,-0.03597917,0.020141829,0.027488936
1755748838.7801611,1.4565141878877674,-0.9251871370908167,2.5467346,-0.008746541735892566,0.025106029595689822,-0.004262776,-0.298491,-0.6631516,1.3152478,-0.84143114,2.658731,-0.036519185,0.019145314,0.027488936
1755748838.8298957,1.4563079669128625,-0.9250711422859775,2.5463004,0.003923309372118192,0.0041649355837497905,-0.04489757,-0.25069895,-0.51627046,1.2784703,-0.82279027,2.68622,-0.037031602,0.018134339,0.027488936
1755748838.8801713,1.4570558501644302,-0.925495424527938,2.546454,0.020306540151725345,-0.013724965832766174,0.031083358,-0.17949226,-0.13943544,1.241194,-0.8051672,2.7137089,-0.037516043,0.017109657,0.027488936
1755748838.9300945,1.459904565311053,-0.9274625165471629,2.5478063,0.07539052080937854,-0.04953220645710746,0.0380741,-0.10170159,0.37646022,1.2034476,-0.7885753,2.7411976,-0.037972134,0.016072044,0.027488936
1755748838.9805465,1.4652714908472035,-0.9310563275094103,2.5482666,0.12264183637903267,-0.08309161372525474,0.00021312873,-0.043016918,0.9636057,1.1652594,-0.77302706,2.7686868,-0.03839954,0.01502229,0.027488936
1755748839.03027,1.4726906889809066,-0.9353712623220315,2.5493007,0.16113933465256286,-0.09801303284891304,0.03679669,-0.04066401,1.4611154,1.1266582,-0.75853443,2.7961755,-0.038797926,0.013961186,0.027488936
1755748839.080393,1.4802926962336695,-0.9402958834184079,2.5500498,0.1333454867051209,-0.08882870284135069,0.03150525,-0.08765201,1.9584152,1.0876732,-0.74510825,2.8236647,-0.039166998,0.012889531,0.027488936
1755748839.1305091,1.4861063100520802,-0.9440422763298734,2.5517466,0.0910037986282077,-0.05763930092921641,0.029188726,-0.07913477,2.1985867,1.048334,-0.73275864,2.8511536,-0.039506476,0.011808137,0.027488936
1755748839.1804779,1.4897781255300315,-0.9463710074589221,2.5521665,0.03911194823972235,-0.027974692423761542,-0.05642425,-0.11422484,2.2787979,1.0086702,-0.7214949,2.8786426,-0.039816104,0.010717822,0.027488936
1755748839.2311573,1.4909254428623362,-0.9471878153201272,2.5531025,0.023485359264302612,-0.012709096007847849,0.020374661,-0.1376911,2.3196301,0.96871173,-0.71132576,2.9061315,-0.040095642,0.009619407,0.027488936
1755748839.2806697,1.486058308742383,-0.9443103157153199,2.5510666,-0.15343836512538103,0.0942528486512016,-0.058135934,-0.08543267,2.274079,0.9284889,-0.7022586,2.9336205,-0.04034489,0.008513724,0.027488936
1755748839.3313084,1.4727367731400276,-0.9362695242957039,2.5486155,-0.3379621733718492,0.20029843973391936,0.047124907,-0.023244197,2.2030475,0.8880321,-0.6943004,2.9611094,-0.04056365,0.007401609,0.027488936
1755748839.3807948,1.4508633522141319,-0.9230298027217098,2.54686,-0.49908562104749105,0.3116556398224081,-0.110652424,0.040300358,2.1181908,0.8473718,-0.6874572,2.9885983,-0.040751766,0.006283901,0.027488936
1755748839.4304755,1.4224053461700559,-0.9055500466929336,2.5450041,-0.636882003723866,0.37245891966834793,-0.056966748,0.077737205,2.0797107,0.8065388,-0.6817342,3.0160873,-0.040909085,0.005161445,0.027488936
1755748839.4803042,1.3870509300140061,-0.8850603469860786,2.544044,-0.7456428648949779,0.44828563458375886,-0.069110416,0.07359153,2.023391,0.7655641,-0.6771356,3.043576,-0.041035496,0.004035094,0.027488936
1755748839.5300999,1.3464431140807684,-0.8607583129049721,2.544405,-0.836193721798464,0.49910658595494684,0.06652396,0.15702254,1.8964835,0.7244783,-0.67366505,3.071065,-0.041130897,0.0029056887,0.027488936
1755748839.5800796,1.301142237145446,-0.8342910238468232,2.5473115,-0.9356030942093883,0.5468201484560707,0.053026903,0.21233162,1.7451425,0.68331265,-0.67132497,3.098554,-0.04119522,0.0017740886,0.027488936
1755748839.629963,1.2518252878847371,-0.8070592656097861,2.554145,-1.0145670887044613,0.5568662244372073,0.25969142,0.20457911,1.7036215,0.6420982,-0.67011726,3.1260428,-0.04122842,0.0006411476,0.027488936
1755748839.6800282,1.210744114332739,-0.7849405526865225,2.568993,-1.0499934923036949,0.5323923847272289,0.5067445,0.1630424,1.6670943,0.60086614,-0.6700429,-3.1296537,-0.041230466,-0.00049227773,0.027488936
1755748839.7301567,1.1448935965437161,-0.7559427274825,2.6091118,-1.1197486294942927,0.4505809442095923,0.6506724,0.113863185,1.6389533,0.5596476,-0.6711017,-3.1021647,-0.04120136,-0.0016253312,0.027488936
1755748839.7805326,1.0889036886082335,-0.7347646030054066,2.6492684,-1.1471083895387184,0.4140381567765496,0.7641654,0.116227485,1.6889971,0.51847374,-0.6732931,-3.0746758,-0.041141123,-0.0027571567,0.027488936
1755748839.8299751,1.0332643647398638,-0.7159307823680495,2.6841793,-1.1001258212350702,0.3514743460933269,0.6531777,0.17399697,1.5950234,0.47737586,-0.67661536,-3.0471869,-0.041049797,-0.0038868936,0.027488936
1755748839.8804405,0.9890386361890094,-0.7020120189174673,2.7131343,-1.0881830791840177,0.32886182406423875,0.6943704,0.17379327,1.5764554,0.43638468,-0.6810658,-3.019698,-0.040927455,-0.0050136987,0.027488936
1755748839.9300687,0.934674513346194,-0.6867703770784331,2.746205,-1.0908462405930974,0.2800689212582543,0.43833044,0.20752294,1.5218779,0.39553127,-0.68664145,-2.992209,-0.04077419,-0.0061367154,0.027488936
1755748839.9800382,0.8812440597804493,-0.674056285985943,2.7788186,-1.0694649254638446,0.23380732779768562,0.67793053,0.22008923,1.5344914,0.35484654,-0.6933378,-2.96472,-0.040590115,-0.0072550955,0.027488936
1755748840.029914,0.8186246470973897,-0.6625337226224266,2.813682,-1.0325279228673276,0.17414411994036677,0.6764169,0.2269311,1.6221085,0.3143612,-0.7011498,-2.937231,-0.04037537,-0.008367994,0.027488936
1755748840.0826476,0.7682399217984363,-0.6548695649117863,2.8474185,-0.981274758090704,0.11158721682759919,0.73507696,0.23248175,1.7181568,0.27410594,-0.7100717,-2.909742,-0.040130116,-0.009474568,0.027488936
1755748840.1350787,0.7194085541341533,-0.6498915106243358,2.8808854,-0.9841207884376157,0.10182881481832032,0.7143653,0.2525928,1.6751907,0.23411107,-0.7200966,-2.8822532,-0.039854545,-0.010573985,0.027488936
1755748840.1803386,0.6728571492211213,-0.6459604756264616,2.9166374,-0.9396249478798272,0.059041967108039974,0.7336289,0.24999955,1.6715368,0.19440687,-0.731217,-2.8547642,-0.039548855,-0.011665411,0.027488936
1755748840.2299905,0.6280378796565202,-0.6441969786727504,2.952669,-0.8836126424338546,0.025919213957161076,0.7221598,0.26883036,1.7139326,0.15502334,-0.7434244,-2.8272753,-0.039213285,-0.012748023,0.027488936
1755748840.2799447,0.5848615411574541,-0.6450656137948974,2.9903746,-0.8336759508145848,-0.02695688625257376,0.7169937,0.2807247,1.7696339,0.11599016,-0.7567098,-2.7997863,-0.038848083,-0.013821003,0.027488936
1755748840.3299897,0.5432606078331484,-0.6479432802199802,3.0260806,-0.8018086704561143,-0.0806927610359518,0.733349,0.24003065,1.88712,0.07733691,-0.77106297,-2.7722974,-0.03845353,-0.014883541,0.027488936
1755748840.3802848,0.5115908312943684,-0.651180474256874,3.0570288,-0.7877525282211973,-0.08636131370624181,0.7947059,0.22699289,1.970961,0.03909272,-0.78647316,-2.7448084,-0.03802992,-0.01593483,0.027488936
1755748840.4307344,0.4652395653566943,-0.6575467037381599,3.1030693,-0.7597689476186433,-0.12488500812054415,0.7216076,0.188648,2.0918362,0.0012866259,-0.8029287,-2.7173195,-0.037577577,-0.016974082,0.027488936
1755748840.4800375,0.4268734826899896,-0.6649187446421609,3.141589,-0.7711692916546148,-0.1636461257077993,0.75108355,0.118513554,2.2537742,-0.036052644,-0.8204169,-2.6898308,-0.037096843,-0.018000498,0.027488936
1755748840.5302594,0.39617373482633506,-0.6718618667573999,-3.1114175,-0.7727625693646946,-0.18132204928532109,0.79463077,0.10182388,2.29319,-0.07289773,-0.8389251,-2.6623418,-0.036588073,-0.01901333,0.027488936
1755748840.5802586,0.3490995271988629,-0.683246625025988,-3.0687816,-0.803747879764048,-0.20719655249825605,0.7031691,0.08865075,2.386684,-0.10921961,-0.85843885,-2.634853,-0.03605166,-0.02001178,0.027488936
