time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755748158.0275142,2.134338283011242,-1.3763925375152553,1.941051,0.002545666711521558,0.0020991442805095117,0.0114898505,0.038269043,-1.4345703,2.1343272,-1.3764185,1.9410846,-0.014921717,0.038438734,0.027488936
1755748158.0296526,2.134338283011242,-1.3763925375152553,1.941051,0.002545666711521558,0.0020991442805095117,0.0114898505,-0.011352539,-0.41455078,2.118879,-1.3381897,1.9685736,-0.015972586,0.03801408,0.027488936
1755748158.0803545,2.134327825293267,-1.3764138415570022,1.9411352,0.0007822853849632476,-0.0002728148817151733,-0.0011200343,-0.0012626648,0.039916992,2.102386,-1.3004,1.9960625,-0.017011385,0.037560705,0.027488936
1755748158.1302521,2.134477780964316,-1.3764307264722384,1.940684,-0.0006038156384429281,-0.0021285738671771464,-0.0029657134,0.035827637,0.45043945,2.0848606,-1.2630777,2.0235515,-0.018037332,0.037078947,0.027488936
1755748158.1810534,2.1349267753635917,-1.377364344974416,1.9403412,0.00991273163389214,-0.02507870732521442,-0.03653417,0.05117798,0.80029297,2.066316,-1.2262514,2.0510404,-0.01904965,0.036569174,0.027488936
1755748158.231967,2.135212374425555,-1.3779407875149734,1.9404492,0.0038720392954033097,-0.004716884583053756,0.018324733,0.05407715,1.0898438,2.0467663,-1.1899487,2.0785294,-0.020047575,0.03603177,0.027488936
1755748158.2803943,2.1349732628076152,-1.3774947723358064,1.940529,-0.008159779973830767,0.01791781743973642,0.0018369197,0.043548584,1.4521484,2.0262258,-1.154197,2.1060183,-0.021030352,0.03546714,0.027488936
1755748158.3304434,2.1339822760800065,-1.375494022949306,1.9406122,-0.02814206886213714,0.059978321377820346,0.016939435,0.022399902,1.6152344,2.0047107,-1.1190233,2.1335073,-0.021997238,0.034875713,0.027488936
1755748158.380503,2.1316326817006206,-1.3705236712696827,1.9412602,-0.06269829992857592,0.1322440165928644,0.018073017,0.044799805,1.6953125,1.9822369,-1.0844543,2.160996,-0.022947501,0.034257933,0.027488936
1755748158.4303803,2.1266323450295443,-1.3604226198284817,1.9422618,-0.1297930714372362,0.2552160328217203,0.041444767,0.045684814,1.6679688,1.9588214,-1.0505161,2.1884851,-0.023880428,0.033614267,0.027488936
1755748158.4803119,2.1179443736436943,-1.3431914195350798,1.9459896,-0.20262087358199585,0.40402291364803894,0.109239705,0.037902832,1.6923828,1.934482,-1.0172342,2.2159739,-0.02479531,0.0329452,0.027488936
1755748158.5303411,2.1054669707074556,-1.3184409693267614,1.9520903,-0.2791070869501344,0.5457916490771493,0.12009927,0.07470703,1.5927734,1.909237,-0.9846339,2.2434628,-0.025691457,0.032251246,0.027488936
1755748158.5802665,2.089374290220631,-1.287062856292805,1.9586393,-0.35263176171637634,0.6992117822952908,0.11649327,0.10809326,1.4824219,1.8831056,-0.95273983,2.270952,-0.026568195,0.031532917,0.027488936
1755748158.6302729,2.0699350695171006,-1.249777325463266,1.964116,-0.42034911888602344,0.8004001838333277,0.15320475,0.16101074,1.3173828,1.8561074,-0.921576,2.298441,-0.027424853,0.030790765,0.027488936
