time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755749087.275758,0.990269495818211,-1.0559783293063538,2.6751556,-0.0005298422873430102,0.00019456067968565575,0.0033417672,-0.35913086,1.7207031,0.99021906,-1.0559447,2.675099,-0.036827646,0.018545033,0.027488936
1755749087.2850707,0.990266922994314,-1.0559592898442451,2.6752632,0.00014214550039882976,0.0006257771456630806,0.005540035,-0.25512695,0.7236328,0.95314115,-1.0379081,2.7025878,-0.037323453,0.017525801,0.027488936
1755749087.3348956,0.99024773826773,-1.0559628530631704,2.675132,-0.001829734362342979,0.0019847028710666256,0.00514444,-0.2199707,0.28393555,0.9155815,-1.0208974,2.7300768,-0.037791055,0.016493326,0.027488936
1755749087.3846493,0.9897575095737716,-1.055796150617372,2.6753964,-0.01903867855926065,0.006552369393876129,0.016779162,-0.19921875,0.070495605,0.87756854,-1.0049255,2.7575657,-0.038230106,0.0154483905,0.027488936
1755749087.4345539,0.9885216573518822,-1.055102683550404,2.6738846,-0.034299170670646466,0.02264296406470447,0.01022681,-0.14697266,-0.02798462,0.83913094,-0.99000454,2.7850547,-0.03864027,0.014391781,0.027488936
1755749087.484543,0.9869952882083536,-1.0545087075464428,2.674226,-0.017183743715920255,0.003987756266674231,-0.03802945,-0.1104126,0.10430908,0.8002979,-0.9761456,2.8125434,-0.039021235,0.013324303,0.027488936
1755749087.534508,0.986281547916117,-1.0543348592569426,2.6748502,-0.004105658725433907,-0.0014140652520280056,0.029699445,-0.06896973,0.39208984,0.76109844,-0.96335936,2.8400326,-0.039372716,0.012246751,0.027488936
1755749087.584806,0.9868227965599073,-1.0545020446239661,2.6748662,0.019103704386107877,-0.010452372036622855,0.012027451,-0.054840088,0.7426758,0.7215623,-0.95165527,2.8675215,-0.039694447,0.011159945,0.027488936
1755749087.634993,0.9877234942428028,-1.0549352893024355,2.6747897,0.006001757396049034,-0.003817815290834112,0.017206863,-0.039031982,1.1279297,0.6817195,-0.9410422,2.8950105,-0.03998619,0.010064708,0.027488936
1755749087.68531,0.9864856695916808,-1.0544614733159585,2.6747813,-0.05476128143279828,0.02092867698422357,-0.014490304,-0.02368164,1.3867188,0.6416,-0.93152833,2.9224994,-0.040247716,0.008961866,0.027488936
1755749087.735046,0.9814273119731756,-1.0525456888036957,2.6765375,-0.14205752384441545,0.049468010582829534,0.032560933,-0.045410156,1.6972656,0.6012342,-0.92312074,2.9499884,-0.040478833,0.007852252,0.027488936
1755749087.784711,0.9703336470920202,-1.0483331823173696,2.6778538,-0.2805042450656002,0.11108773706014437,0.10514202,-0.022567749,1.8330078,0.5606525,-0.9158257,2.9774773,-0.04067936,0.006736705,0.027488936
1755749087.834713,0.9514400440696906,-1.0407514849046575,2.67885,-0.43378769669876566,0.1738160550017143,0.014955394,0.0070266724,1.9003906,0.51988566,-0.909649,3.0049663,-0.040849157,0.005616068,0.027488936
1755749087.8846812,0.9250550245139867,-1.030010468284047,2.6818562,-0.584908725729549,0.24136810976506612,0.05131566,0.011741638,1.8789062,0.47896445,-0.90459514,3.0324552,-0.040988084,0.004491187,0.027488936
1755749087.9349873,0.8911298886341361,-1.016490581962229,2.6857107,-0.7323427709178406,0.29320279743000843,0.021390503,0.05493164,1.8076172,0.43791977,-0.9006678,3.0599442,-0.04109604,0.003362913,0.027488936
1755749087.9854012,0.8507830922685294,-1.0007496932497137,2.6914089,-0.8458579135424554,0.3219688591804742,0.13228774,0.06286621,1.8164062,0.3967827,-0.89787006,3.087433,-0.041172948,0.002232098,0.027488936
1755749088.0347729,0.8050844685499443,-0.9832502872393974,2.6994205,-0.9554714089761578,0.364488542079714,0.16571018,0.109069824,1.7490234,0.35558423,-0.8962041,3.114922,-0.04121874,0.0010995963,0.027488936
1755749088.0845444,0.7551267390942815,-0.9641352306863336,2.7035,-1.0200385892287522,0.39869137770429225,0.1080357,0.19897461,1.5878906,0.31435555,-0.8956711,-3.1407745,-0.04123339,-3.373622e-05,0.027488936
1755749088.1345224,0.7019519255780264,-0.9448107112736653,2.709324,-1.080071100389077,0.3888892097467149,0.18233544,0.25390625,1.3662109,0.27312797,-0.8962716,-3.1132858,-0.041216888,-0.0011670383,0.027488936
1755749088.184852,0.6468010970219529,-0.925256846699518,2.7227485,-1.1257359364593744,0.3852725694123775,0.36396006,0.29516602,1.1572266,0.2319323,-0.898005,-3.0857968,-0.041169237,-0.0022994636,0.027488936
1755749088.2344608,0.59036210716773,-0.9079733509621825,2.749517,-1.137745287401295,0.3139018997166343,0.727907,0.34179688,1.1044922,0.19079983,-0.90086997,-3.058308,-0.04109048,-0.0034301514,0.027488936
1755749088.2846665,0.5328180103265021,-0.895851993756741,2.7950141,-1.1294998959679359,0.17775293403144676,0.9437802,0.36157227,1.0302734,0.14976165,-0.9048643,-3.030819,-0.04098068,-0.0045582475,0.027488936
1755749088.3350208,0.47583634326918345,-0.8882358671424242,2.8534675,-1.1608536851755715,0.08922264649859192,1.3907995,0.3708496,0.81347656,0.10884875,-0.9099853,-3.00333,-0.040839914,-0.005682899,0.027488936
1755749088.384817,0.4087094975779719,-0.8874400922727251,2.9337606,-1.1066756948816259,-0.019369785855555616,1.37983,0.37426758,0.6274414,0.06809211,-0.9162288,-2.975841,-0.040668286,-0.0068032565,0.027488936
1755749088.4348712,0.3655193730150813,-0.8898927569730166,2.9945776,-1.0576238968507266,-0.0783104783133115,1.4389532,0.37426758,0.40893555,0.027522415,-0.9235902,-2.948352,-0.04046593,-0.007918474,0.027488936
1755749088.484778,0.313872970154301,-0.8970497540586336,3.0596716,-1.001731880859443,-0.18487693844359102,1.179861,0.3701172,0.115112305,-0.012829423,-0.9320637,-2.9208632,-0.040233,-0.009027704,0.027488936
1755749088.5351906,0.26692117619627,-0.9063238470315225,3.1225052,-0.8826660999371629,-0.18060574056908962,1.2464951,0.33740234,-0.2685547,-0.052933306,-0.94164324,-2.8933742,-0.039969668,-0.010130117,0.027488936
1755749088.5849977,0.22744363094285397,-0.9163738980977587,-3.1001427,-0.7103279092626468,-0.20301551560819311,1.1096091,0.2890625,-0.5805664,-0.092758715,-0.9523213,-2.8658853,-0.039676137,-0.011224874,0.027488936
1755749088.6347983,0.19615182841353693,-0.9271568728263354,-3.052021,-0.5709867277525922,-0.22488648820904797,0.7943874,0.28686523,-0.9086914,-0.13227558,-0.9640901,-2.8383963,-0.039352626,-0.012311151,0.027488936
1755749088.685388,0.17018676988431025,-0.9378761108264606,-3.0104446,-0.503829704696205,-0.20796272301156588,0.8163432,0.27392578,-1.2070312,-0.17145407,-0.97694063,-2.8109074,-0.038999382,-0.013388126,0.027488936
1755749088.734525,0.1473591858226625,-0.948011012771022,-2.9746022,-0.421465648103643,-0.1940943170012173,0.6615527,0.27734375,-1.3691406,-0.21026456,-0.99086297,-2.7834184,-0.03861667,-0.014454986,0.027488936
1755749088.784517,0.12839547442597254,-0.9574730676473511,-2.9436035,-0.34714408861242807,-0.18985798295685982,0.67435724,0.2932129,-1.5068359,-0.24867767,-1.0058469,-2.7559295,-0.038204778,-0.015510921,0.027488936
1755749088.8350246,0.11261772235417232,-0.965580812876051,-2.9180353,-0.280513258267538,-0.1425759298145554,0.27859464,0.26245117,-1.2871094,-0.28666455,-1.0218809,-2.7284408,-0.03776402,-0.01655514,0.027488936
1755749088.884754,0.10275118738735606,-0.9712818775834737,-2.9024174,-0.13159381700513034,-0.07989554475786466,0.059244078,0.14929199,-0.56640625,-0.32419628,-1.0389531,-2.7009516,-0.037294727,-0.017586848,0.027488936
1755749088.9352024,0.10387722521489347,-0.9695595622897764,-2.905644,0.12058018930742727,0.08188393876165458,-0.044808272,0.029846191,0.609375,-0.36124462,-1.0570502,-2.6734629,-0.03679725,-0.018605266,0.027488936
1755749088.9851506,0.1169799022735798,-0.9617724542767788,-2.929651,0.34793684227380306,0.1946795075128907,-0.64264125,0.01474762,1.7519531,-0.39778155,-1.0761589,-2.6459737,-0.036271974,-0.019609626,0.027488936
1755749089.0352063,0.13818741719196617,-0.9493751479074146,-2.967435,0.47152704241415794,0.27755016770085805,-0.86625046,0.1027832,2.2753906,-0.43377948,-1.0962646,-2.6184847,-0.03571929,-0.020599173,0.027488936
1755749089.0853019,0.16509991973641466,-0.9346530778283328,-3.0163329,0.5690093185163625,0.3011430064530189,-1.0073807,0.19165039,2.4101562,-0.46921116,-1.1173521,-2.5909958,-0.035139617,-0.021573152,0.027488936
