time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755749404.055749,0.4446365407785832,-3.776977753027848,-0.4223306,-4.675159384192455e-05,-0.0005411816105118239,0.018895002,-0.07873535,1.6484375,0.44466418,-3.7769933,-0.42312306,0.037597075,-0.016930852,0.027488936
1755749404.0649462,0.4446365407785832,-3.776977753027848,-0.4223306,-4.675159384192455e-05,-0.0005411816105118239,0.018895002,0.15881348,1.4023438,0.48248923,-3.7934053,-0.39563408,0.038048223,-0.01589108,0.027488936
1755749404.1177037,0.4446065905201807,-3.777028863275525,-0.4220784,-0.0015154670743859758,-0.002751230630915566,-0.036706205,0.27514648,1.3212891,0.52075106,-3.8087716,-0.36814514,0.038470622,-0.014839304,0.027488936
1755749404.1666298,0.4445798853157468,-3.777242857198607,-0.42209482,-0.001329049141612699,-0.0025736244277358845,-0.036777955,0.25927734,1.3417969,0.5594208,-3.82308,-0.34065622,0.038863953,-0.0137763135,0.027488936
1755749404.216747,0.44599656744488747,-3.7774101611102866,-0.4231973,0.056991011548938715,0.005335972769760697,-0.10332337,0.2121582,1.3642578,0.59846926,-3.8363206,-0.3131672,0.03922792,-0.012702914,0.027488936
1755749404.2670379,0.4515554730344228,-3.778427695872909,-0.4147094,0.1461557156923585,-0.02836125021871933,0.08494627,0.1303711,1.3847656,0.63786685,-3.8484828,-0.28567827,0.039562248,-0.011619916,0.027488936
1755749404.3166766,0.4601202186717337,-3.7807651669276425,-0.40958443,0.25435925958088995,-0.08256477516572933,0.011938085,0.05682373,1.4804688,0.6775838,-3.8595576,-0.25818935,0.03986668,-0.010528139,0.027488936
1755749404.3665748,0.4818876317432692,-3.7875299806739178,-0.3955309,0.43953922244265187,-0.11307490676548518,0.23977874,0.029266357,1.3476562,0.71759,-3.8695364,-0.23070052,0.040140986,-0.009428412,0.027488936
1755749404.4166124,0.5027380065497489,-3.7926283753028014,-0.38662633,0.5711984000342959,-0.13305674124340566,-0.023778485,0.09613037,1.2744141,0.7578555,-3.8784118,-0.20321159,0.040384963,-0.008321555,0.027488936
1755749404.4663625,0.5353672880882127,-3.8000479861562044,-0.368098,0.7175364334876749,-0.1498384252296839,0.41747034,0.14318848,1.1191406,0.79834974,-3.8861775,-0.17572263,0.04059843,-0.007208411,0.027488936
1755749404.516793,0.5746364716712665,-3.807982644968995,-0.34453964,0.8431341464007447,-0.16629993843297322,0.5909014,0.19921875,0.9916992,0.8390422,-3.892827,-0.1482337,0.04078122,-0.0060898205,0.027488936
1755749404.566865,0.6288626471049666,-3.81803556365361,-0.3111561,0.9551236189585974,-0.15402472602926398,0.5830978,0.21508789,0.61083984,0.87990195,-3.8983555,-0.12074474,0.040933196,-0.0049666283,0.027488936
1755749404.6164267,0.6784895914358344,-3.825955798042326,-0.28086823,1.0021991132139214,-0.14453841444529733,0.7421646,0.2244873,0.3527832,0.92089826,-3.902759,-0.0932558,0.041054238,-0.0038396833,0.027488936
1755749404.6664631,0.7307617725598483,-3.831622823020138,-0.24870835,1.0495053555905995,-0.09282994193223484,0.6848446,0.23962402,0.10595703,0.96200013,-3.906034,-0.065766856,0.041144263,-0.002709837,0.027488936
1755749404.717282,0.7835449921362406,-3.8353858246380534,-0.2088693,1.037634169981769,-0.06325125128236687,0.7640839,0.23339844,-0.11010742,1.0031765,-3.9081779,-0.038277905,0.041203205,-0.0015779431,0.027488936
1755749404.7660265,0.8342114425374372,-3.8363437080293585,-0.16862854,1.0029114718403889,0.009999002851605432,0.85362923,0.28833008,-0.18798828,1.044396,-3.9091895,-0.01078908,0.041231006,-0.0004448619,0.027488936
1755749404.8162894,0.8822072108735451,-3.834639983120308,-0.12436126,0.8889138416826768,0.05102891053068187,0.6813078,0.27734375,-0.18054199,1.0856279,-3.9090676,0.016699865,0.041227657,0.00068856037,0.027488936
1755749404.866203,0.9244126627010216,-3.8310627317773553,-0.08572162,0.8002780234748715,0.08438686588613614,0.8467599,0.30908203,-0.20983887,1.126841,-3.9078126,0.04418881,0.041193157,0.0018214623,0.027488936
