time,x,y,yaw,x_vel,y_vel,yaw_rate,cmd_angle,cmd_speed,x_ref,y_ref,yaw_ref,x_vel_ref,y_vel_ref,yaw_rate_ref
1755749202.0394843,-0.5978957585881438,-3.184372539636607,-1.1113214,0.0023103394524567633,-0.0004279239011596892,0.019401146,-0.16345215,1.1816406,-0.59789723,-3.1843846,-1.1111445,0.018292628,-0.03695367,0.027488936
1755749202.04962,-0.597926838733423,-3.1843823458411262,-1.1112248,-0.003128454670500983,-0.000987069592242459,0.009719456,-0.16772461,0.9716797,-0.579099,-3.2210822,-1.0836556,0.019301407,-0.036436923,0.027488936
1755749202.100227,-0.5979045845774716,-3.1843397960505877,-1.111263,-0.00034311856212014113,0.0007775475244017784,0.012559427,-0.19299316,1.1103516,-0.5592992,-3.2572494,-1.0561666,0.020295603,-0.035892647,0.027488936
1755749202.1499515,-0.5978993282708008,-3.18419078661907,-1.1131333,-0.007103265467207231,-0.006921486148669825,-0.13275334,-0.20678711,1.3125,-0.5385129,-3.2928586,-1.0286777,0.021274462,-0.035321254,0.027488936
1755749202.2004473,-0.5974465395092201,-3.1856552461994885,-1.1120889,0.032617428542107745,-0.04134163170865723,-0.056865,-0.25463867,1.4462891,-0.51675576,-3.327883,-1.0011888,0.022237245,-0.034723174,0.027488936
1755749202.2514708,-0.594562842913513,-3.190781892760192,-1.1117113,0.06604359848086065,-0.12634033103748635,0.046938967,-0.2631836,1.5859375,-0.494044,-3.362296,-0.9736998,0.023183227,-0.034098852,0.027488936
1755749202.300043,-0.5906146560718015,-3.1981370573199737,-1.1113923,0.11677259828155434,-0.22895455224340738,0.10930692,-0.26391602,1.6826172,-0.47039503,-3.3960721,-0.9462108,0.024111694,-0.033448767,0.027488936
1755749202.3504937,-0.5829254283942857,-3.213890013412606,-1.1169143,0.18068555600635858,-0.3691951682737477,0.050203655,-0.23730469,1.6679688,-0.4458267,-3.4291854,-0.9187218,0.02502194,-0.03277341,0.027488936
1755749202.399825,-0.5721044629898725,-3.23683245894669,-1.1242001,0.23839411647771197,-0.5225987179175291,-0.051591367,-0.1763916,1.6855469,-0.4203574,-3.4616108,-0.8912329,0.02591328,-0.03207329,0.027488936
1755749202.4500332,-0.558131558925263,-3.266569159860396,-1.1320746,0.30867255127689325,-0.6441031073709294,-0.11515367,-0.09777832,1.4589844,-0.39400667,-3.4933238,-0.863744,0.02678504,-0.031348933,0.027488936
1755749202.5009964,-0.5412517246839915,-3.30229263546821,-1.140406,0.34747673154394576,-0.7335950820655018,-0.12927257,-0.003982544,1.2841797,-0.3667944,-3.5243006,-0.83625525,0.027636552,-0.030600896,0.027488936
1755749202.5511372,-0.5218791581079864,-3.343188602404507,-1.150988,0.40301805356966597,-0.8320166617095256,-0.30171326,0.13635254,1.0214844,-0.3387404,-3.554518,-0.80876607,0.028467199,-0.029829722,0.027488936
1755749202.6020594,-0.5011661849656369,-3.3884174577527606,-1.1599092,0.4053704714851364,-0.9398614654168301,-0.4030616,0.24060059,0.7446289,-0.3098672,-3.5839524,-0.7812774,0.02927632,-0.029036026,0.027488936
1755749202.6500206,-0.47924958301665016,-3.4360685343535393,-1.1658,0.4667789003574408,-0.9570701440758083,0.09639621,0.33422852,0.49487305,-0.28019542,-3.6125824,-0.7537884,0.03006333,-0.028220382,0.027488936
1755749202.699973,-0.457443782439842,-3.485948351465664,-1.1663805,0.455193361150572,-0.9940423673020519,0.39265916,0.36132812,0.28149414,-0.24974805,-3.640386,-0.7262995,0.030827623,-0.027383417,0.027488936
1755749202.750491,-0.4322379773895483,-3.53342189135834,-1.1395643,0.5179974582816598,-0.9116155525510007,0.6266726,0.36865234,0.1517334,-0.218548,-3.6673424,-0.6988106,0.031568624,-0.02652576,0.027488936
1755749202.800094,-0.40139524377306474,-3.5751071750674335,-1.0829774,0.6322833219105073,-0.7993424027149231,1.1246203,0.36694336,0.02116394,-0.18661869,-3.693431,-0.6713215,0.032285772,-0.025648057,0.027488936
